PERIODO,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO DE ATENCION,ESTADO,HORARIOS,DIRECCION,ARCHIVO_ORIGEN
2023-03-31,PIURA,PIURA,CATACAOS,ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS,OPERATIVO,08:45 a 16:30,Cayetano Heredia 1108 - Catacos,6. Reporte I Trimestre 2023.csv
2023-03-31,LORETO,MAYNAS,PUTUMAYO,PAP PUTUMAYO,OPERATIVO,08:45 a 16:45,LOCAL MUNICIPAL,6. Reporte I Trimestre 2023.csv
2023-03-31,LA LIBERTAD,TRUJILLO,TRUJILLO,OFICINA TERRAPUERTO TRUJILLO,OPERATIVO,08:45 a 16:45,Panamericana Norte 558,6. Reporte I Trimestre 2023.csv
2023-03-31,LA LIBERTAD,TRUJILLO,TRUJILLO,PANP PODER JUDICIAL TRUJILLO,OPERATIVO,08:45 a 16:45,Mz. P Lote 7 - Urb. Natasha Alta-trujillo,6. Reporte I Trimestre 2023.csv
2023-03-31,AMAZONAS,LUYA,LAMUD,AG LUYA,OPERATIVO,08:45 a 16:45,Diego Mori Zuta n° 447,6. Reporte I Trimestre 2023.csv
2023-03-31,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,ORA HOSPITAL REZOLA,OPERATIVO,08:45 a 16:45,San Martín Nº 120 -124,6. Reporte I Trimestre 2023.csv
2022-12-31,ANCASH,SANTA,CHIMBOTE,ORA LA CALETA,OPERATIVO,08:45 a 16:30,Avenida Malecon Grau S/N La Caleta,5. Reporte IV Trismestre 2022.csv
2022-12-31,ANCASH,SANTA,CHIMBOTE,ORA MATERNIDAD DE MARÍA,OPERATIVO,08:45 a 16:30,Avenida Meiggs 2071 P. Joven Miraflores Alto,5. Reporte IV Trismestre 2022.csv
2022-12-31,ANCASH,SANTA,NUEVO CHIMBOTE,ORA ELEAZAR GUZMÁN BARRÓN,OPERATIVO,08:45 a 16:30,Avenida Brasil S/N Urb. Santa Cristina,5. Reporte IV Trismestre 2022.csv
2022-12-31,ANCASH,HUARAZ,HUARAZ,ORA VÍCTOR RAMOS GUARDIA,OPERATIVO,08:45 a 16:30,Avenida Mariscal Luzuriaga S/N Cdra 01 intercepción con Jr. Pedro Villon cdra 10,5. Reporte IV Trismestre 2022.csv
2022-12-31,ANCASH,HUARI,HUARI,ORA HUARI,OPERATIVO,08:45 a 16:30,Avenida Circunvalación Baja S/N,5. Reporte IV Trismestre 2022.csv
2022-12-31,LA LIBERTAD,TRUJILLO,EL PORVENIR,OR ALTO TRUJILLO,OPERATIVO,08:45 a 16:45,- Centro Poblado Alto Trujillo-Barrio 3 Mz T Lt. 2,5. Reporte IV Trismestre 2022.csv
2022-12-31,LA LIBERTAD,TRUJILLO,TRUJILLO,MAC LA LIBERTAD,OPERATIVO,08:30 a 16:30,"Avenida Centro Comercial Real Plaza de Trujillo -Fundo Las Casuarinas, Sub Lote predio A; Intersección , Av. Fátima 1345, Trujillo, La Libertad",5. Reporte IV Trismestre 2022.csv
2022-12-31,LIMA,LIMA,CERCADO,HOSP. NAC DOC MADRE Y NIÑO  SAN BARTOLOME,OPERATIVO,08:45 a 16:45,Avenida ALFONSO UGARTE 825 - LIMA,5. Reporte IV Trismestre 2022.csv
2022-12-31,PUNO,PUNO,ACORA,ACORA,OPERATIVO,08:45 a 16:45,- Plaza de Armas (Palacio Municipal),5. Reporte IV Trismestre 2022.csv
2022-12-31,UCAYALI,CORONEL PORTILLO,CALLERIA,MAC UCAYALI,OPERATIVO,08:45 a 16:45,Avenida Centenario 1642 (2do piso),5. Reporte IV Trismestre 2022.csv
2022-09-30,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,PANP HUACAYBAMBA,DESPLAZAMIENTO,08:45 a 16:45,"Av. El Ejercito S/N Barrio San Pedro, 1er piso Centro Civico de la Municipalidad Provincial de Huacaybamba",4. Reporte III Trimestre 2022.csv
2022-09-30,JUNIN,CONCEPCION,CONCEPCIàN,PAP CONCEPCIàN,OPERATIVO,08:45 a 16:45,Ricardo Palma S/N Mercado Modelo Interior 1,4. Reporte III Trimestre 2022.csv
2022-09-30,ANCASH,ASUNCION,CHACAS,PANP ASUNCION,DESPLAZAMIENTO,08:45 a 16:45,Atusparia S/N esquina con Jr. Lima,4. Reporte III Trimestre 2022.csv
2022-09-30,ANCASH,HUARI,CHAVIN DE HUANTAR,PANP CHAVIN DE HUANTAR,DESPLAZAMIENTO,08:45 a 16:45,San Mart¡n S/N Centro C¡vico de la Municipalidad Distrital de Chav¡n de Huantar,4. Reporte III Trimestre 2022.csv
2022-09-30,ANCASH,MARISCAL LUZURIAGA,LLUMPA,PAP LLUMPA,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUÖS,PAP CARLOS FERMÖN FITZCARRALD,OPERATIVO,08:45 a 16:45,Ram¢n Castilla Nø 320 - 1er. piso Centro Civico de la Municipalidad Provincial de Carlos Fermin Fitscarrald,4. Reporte III Trimestre 2022.csv
2022-09-30,ANCASH,SANTA,NUEVO CHIMBOTE,ORA ELEAZAR GUZMµN BARRàN,OPERATIVO,08:45 a 16:30,Brasil S/N Urb. Santa Cristina,4. Reporte III Trimestre 2022.csv
2022-09-30,ANCASH,HUARAZ,HUARAZ,ORA VÖCTOR RAMOS GUARDIA,OPERATIVO,08:45 a 16:30,Mariscal Luzuriaga S/N Cdra 01 intercepci¢n con Jr. Pedro Villon cdra 10,4. Reporte III Trimestre 2022.csv
2022-09-30,ANCASH,BOLOGNESI,CHIQUIAN,PAP BOLOGNESI,DESPLAZAMIENTO,08:45 a 16:45,Tacna Nø 320 Centro Civico -Plaza de Armas - Chiquian,4. Reporte III Trimestre 2022.csv
2022-09-30,AREQUIPA,CARAVELI,CARAVELÖ,PAP CARAVELI,OPERATIVO,08:45 a 16:45,Bolivar S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,APURIMAC,CHINCHEROS,ANCCO HUALLO,ORA  CENTRO DE SALUD URIPAÿ,OPERATIVO,08:45 a 16:30,T£pac Amaru S/N ? URIPA,4. Reporte III Trimestre 2022.csv
2022-09-30,CAJAMARCA,CONTUMAZA,CONTUMAZµ,PAP CONTUMAZA,OPERATIVO,08:45 a 16:45,Miguel Grau N§ 212,4. Reporte III Trimestre 2022.csv
2022-09-30,CAJAMARCA,CELENDIN,CELENDÖN,PAP CELENDIN,OPERATIVO,08:45 a 16:45,Pardo Nø 610,4. Reporte III Trimestre 2022.csv
2022-09-30,CAJAMARCA,SAN MARCOS,PEDRO GµLVEZ,PAP SAN MARCOS,OPERATIVO,08:45 a 16:45,Jr. Alfonso Ugarte Nø 325 (Mz. 46 Lt. 17 Centro Poblado San Marcos).,4. Reporte III Trimestre 2022.csv
2022-09-30,LA LIBERTAD,BOLIVAR,BOLÖVAR,PAP BOLIVAR,OPERATIVO,08:45 a 16:45,Bolivar S/N - Mz. 20 Lt. 8,4. Reporte III Trimestre 2022.csv
2022-09-30,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,OR JOS LEONARDO ORTIZ,OPERATIVO,08:45 a 16:45,Cacique Cinto N§ 317 Urb. Latina,4. Reporte III Trimestre 2022.csv
2022-09-30,PIURA,AYABACA,FRÖAS,OR FRIAS,OPERATIVO,08:45 a 16:30,Lima N§ 235 - 2do piso,4. Reporte III Trimestre 2022.csv
2022-09-30,LAMBAYEQUE,FERRE¥AFE,FERRE¥AFE,PAP FERRE¥AFE,OPERATIVO,08:45 a 16:45,Tres Mar¡as N§ 717 ? B,4. Reporte III Trimestre 2022.csv
2022-09-30,PIURA,TALARA,PARI¥AS,AG TALARA,OPERATIVO,08:45 a 16:45,M rtires Petroleros B-3 Conjunto Habitacional - Talara,4. Reporte III Trimestre 2022.csv
2022-09-30,LA LIBERTAD,CHEPEN,CHEPN,PAP CHEPEN,OPERATIVO,08:45 a 16:45,Calle San Pedro Nø 610. Centro Poblado Chepn Sector V Mz. 130 Lt. 03,4. Reporte III Trimestre 2022.csv
2022-09-30,LORETO,DATEM DEL MARA¥ON,BARRANCA,ORA SAN LORENZO - NUCLEO BASE,OPERATIVO,08:45 a 16:30,Daniel Alcides Carri¢n S/N - Barrio Huacachina,4. Reporte III Trimestre 2022.csv
2022-09-30,LORETO,MAYNAS,BELN,OR BELEN,OPERATIVO,08:45 a 16:45,Miraflores S/N P. J. 09 de Octubre,4. Reporte III Trimestre 2022.csv
2022-09-30,LA LIBERTAD,JULCAN,JULCµN,PAP JULCAN,OPERATIVO,08:45 a 16:45,28 de Julio N§ 201 Centro Civico - Julc n,4. Reporte III Trimestre 2022.csv
2022-09-30,CAJAMARCA,CELENDIN,CELENDÖN,ORA DE APOYO CELENDIN,OPERATIVO,08:45 a 16:30,T£pac Amaru Cdra. 4,4. Reporte III Trimestre 2022.csv
2022-09-30,CAJAMARCA,CAJABAMBA,CAJABAMBA,ORA HOSPITAL NUESTRA SE¥ORA DEL ROSARIO,OPERATIVO,08:45 a 16:30,La Torre Nø 277,4. Reporte III Trimestre 2022.csv
2022-09-30,CAJAMARCA,SAN MARCOS,PEDRO GµLVEZ,ORA SAN MARCOS,OPERATIVO,08:45 a 16:30,Av. 28 de Julio S/N Cdra.2,4. Reporte III Trimestre 2022.csv
2022-09-30,LA LIBERTAD,PACASMAYO,GUADALUPE,ORA DE APOYO TOMµS LAFORA,OPERATIVO,08:45 a 16:30,La Victoria S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,CAJAMARCA,CAJAMARCA,LOS BA¥OS DEL INCA,ORA BA¥OS DEL INCA,OPERATIVO,08:45 a 16:30,Pachac£tec Nø 489,4. Reporte III Trimestre 2022.csv
2022-09-30,LORETO,DATEM DEL MARA¥ON,BARRANCA,PAP DATEM DEL MARA¥ON,OPERATIVO,08:45 a 16:45,Tigre Mz. 31 Lt. 08 - San Lorenzo,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANCAVELICA,HUANCAVELICA,ASCENSIàN,ORA HOSPITAL II HUANCAVELICA,OPERATIVO,08:45 a 16:30,Teresa de Jurnet S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,UCAYALI,CORONEL PORTILLO,YARINACOCHA,ORA HOSPITAL AMAZàNICO - YARINACOCHA,OPERATIVO,08:45 a 16:30,Aguaytia Nø 605,4. Reporte III Trimestre 2022.csv
2022-09-30,PUNO,SAN ROMµN,JULIACA,ORA CENTRO DE SALUD CLAS SANTA ADRIANA,OPERATIVO,08:45 a 16:30,Pachacutec S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,PUNO,SAN ROMµN,SAN MIGUEL,PAP SAN MIGUEL - JR11,OPERATIVO,08:45 a 16:45,Palacio Municipal S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,ICA,NASCA,NASCA,ORA DE APOYO DE NASCA,OPERATIVO,08:45 a 16:30,Callao S/N - 5ta Cuadra,4. Reporte III Trimestre 2022.csv
2022-09-30,PASCO,OXAPAMPA,PUERTO BERMUDEZ,PAP PUERTO BERMéDEZ,OPERATIVO,08:45 a 16:45,Remigio Morales Berm£dez S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLµS,AG RODRIGUEZ DE MENDOZA,OPERATIVO,08:45 a 16:45,Victor Mori Nø 204,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANUCO,HUANUCO,HUµNUCO,ORA HOSPITAL REGIONAL HERMILIO VALDIZAN,OPERATIVO,08:45 a 16:30,Hermilio Valdizan N§ 950,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANUCO,HUANUCO,HUµNUCO,OR HUANUCO,OPERATIVO,08:45 a 16:45,28 de Julio Nø 825,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANUCO,MARA¥ON,HUACRACHUCO,PAP MARA¥ON,OPERATIVO,08:45 a 16:45,28 De Julio Nø 602,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANUCO,LAURICOCHA,JESéS,PAP LAURICOCHA,OPERATIVO,08:45 a 16:45,Cristobal Colon S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANUCO,LEONCIO PRADO,JOS CRESPO Y CASTILLO,ORA AUCAYACU,OPERATIVO,08:45 a 16:30,Grau Nø 401,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANUCO,LEONCIO PRADO,JOS CRESPO Y CASTILLO,PAP JOSE CRESPO Y CASTILLO,OPERATIVO,08:45 a 16:45,Maria Parado de Bellido S/N Cuadra 4,4. Reporte III Trimestre 2022.csv
2022-09-30,HUANUCO,LAURICOCHA,BA¥OS,AG BA¥OS,OPERATIVO,08:45 a 16:45,Libertad S/N,4. Reporte III Trimestre 2022.csv
2022-09-30,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PAP DANIEL ALCIDES CARRIàN,OPERATIVO,08:45 a 16:45,Jorge Chavez S/N Plaza Principal,4. Reporte III Trimestre 2022.csv
2022-09-30,PASCO,OXAPAMPA,PALCAZé,AG PALCAZU,OPERATIVO,08:45 a 16:45,Juan Santos Atahualpa Mz. U Lt. 01,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,VILLA MARÖA DEL TRIUNFO,ORA DANIEL ALCIDES CARRION,OPERATIVO,08:45 a 16:30,Pachacutec Nø 3470 - Pasando el Terminal Pesquero.,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,SAN MARTÖN DE PORRES,OR SAN MARTIN DE PORRES,OPERATIVO,08:45 a 16:45,Eduardo de Habich N§ 590 - 592 con Pedro Paulet Nø 589,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,CA¥ETE,SAN VICENTE DE CA¥ETE,AG CA¥ETE,OPERATIVO,08:45 a 16:45,Los Libertadores Mz. D-3 Lote 4 Urbanizaci¢n Tercer Mundo,4. Reporte III Trimestre 2022.csv
2022-09-30,CALLAO,CALLAO,CALLAO,ORA NAC. DANIEL A. CARRIàN,OPERATIVO,08:45 a 16:30,Guardia Chalaca N§ 2176 - Bellavista,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,JESéS MARÖA,ORA HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS,OPERATIVO,08:45 a 16:30,AV. SALAVERRY CDRA. 13 - PUERTA 6,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,CERCADO,PVM - REAL PLAZA CENTRO CÖVICO,OPERATIVO,08:45 a 16:45,Garcilaso de la Vega Nø 1337,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,VILLA MARÖA DEL TRIUNFO,CMI JOSE CARLOS MARIATEGUI,OPERATIVO,08:45 a 16:45,"Necochea s/n, AH. Jose Carlos Mariategui, Villa Maria del Triunfo.",4. Reporte III Trimestre 2022.csv
2022-09-30,PUNO,PUNO,PUNO,ORA MANUEL NU¥EZ BUTRON,OPERATIVO,08:45 a 16:30,El Sol Nø 1022,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,CERCADO,HOSP. NAC DOC MADRE Y NI¥O  SAN BARTOLOME,OPERATIVO,08:45 a 16:45,ALFONSO UGARTE 825 - LIMA,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,JESéS MARÖA,OR JESUS MARIA,OPERATIVO,08:45 a 16:45,Talara Nø 130-132-134 y 136 Jes£s Maria,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,JESéS MARÖA,AG 06 DE AGOSTO,OPERATIVO,08:45 a 16:45,06 de Agosto Nø 856,4. Reporte III Trimestre 2022.csv
2022-09-30,CALLAO,CALLAO,MI PERé,AG MI PERU,OPERATIVO,08:45 a 16:45,Mz. G7 Lt. 06 Mi Per£  interior de la Sede Municipal.,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,LIMA,SAN MARTÖN DE PORRES,ORA NACIONAL CAYETANO HEREDIA,OPERATIVO,08:45 a 16:30,Honorio Delgado Nø 262 - Urb. Ingenier¡a / Obstetricia,4. Reporte III Trimestre 2022.csv
2022-09-30,LIMA,CA¥ETE,SAN VICENTE DE CA¥ETE,ORA HOSPITAL REZOLA,OPERATIVO,08:45 a 16:30,San Mart¡n N§ 120 -124,4. Reporte III Trimestre 2022.csv
2022-06-30,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUÍS,PAP CARLOS FERMIN FITZCARRALD,OPERATIVO,08:45 a 16:30,Ramón Castilla N° 320 - 1er. piso Centro Civico de la Municipalidad Provincial de Carlos Fermin Fitscarrald,3. Reporte I Semestre 2022.csv
2022-06-30,ANCASH,SANTA,CHIMBOTE,ORA LA CALETA (Chimbote),OPERATIVO,08:45 a 16:30,Malecon Grau S/N La Caleta,3. Reporte I Semestre 2022.csv
2022-06-30,ANCASH,SANTA,NUEVO CHIMBOTE,ORA ELEAZAR GUZMAN BARRÓN (Nuevo Chimbote),OPERATIVO,08:45 a 16:30,Brasil S/N Urb. Santa Cristina,3. Reporte I Semestre 2022.csv
2022-06-30,ANCASH,HUARAZ,HUARAZ,ORA VICTOR RAMOS GUARDIA (Huaraz),OPERATIVO,08:45 a 16:30,Mariscal Luzuriaga S/N Cdra 01 intercepción con Jr. Pedro Villon cdra 10,3. Reporte I Semestre 2022.csv
2022-06-30,AYACUCHO,HUAMANGA,JESUS NAZARENO,PAP JESUS NAZARENO,OPERATIVO,08:45 a 16:30,RICARDO PALMA N°249,3. Reporte I Semestre 2022.csv
2022-06-30,CUSCO,LA CONVENCION,KIMBIRI,ORA SAN JUAN DE KIMBIRI,OPERATIVO,08:45 a 16:30,Aeropuerto S/N,3. Reporte I Semestre 2022.csv
2022-06-30,LORETO,ALTO AMAZONAS,YURIMAGUAS,HOSPITAL SANTA GEMA YURIMAGUAS,OPERATIVO,08:45 a 16:30,JR PROGRESO 305 - 307,3. Reporte I Semestre 2022.csv
2022-06-30,PASCO,OXAPAMPA,CONSTITUCION,AG CONSTITUCION,DESPLAZAMIENTO,08:45 a 16:45,Fernando Belaunde S/N 4ta Etapa.,3. Reporte I Semestre 2022.csv
2022-06-30,LA LIBERTAD,GRAN CHIMÚ,CASCAS,PAP GRAN CHIMÚ,OPERATIVO,08:45 a 16:30,Progreso S/N CDRA. 3,3. Reporte I Semestre 2022.csv
2022-06-30,LIMA,LIM,CHORRILLOS,PVM - PLAZA LIMA SUR,OPERATIVO,08:45 a 16:45,Prolongación Paseo  de la Republica S/N Urb. Matellini (2do nivel del Centro Comercial),3. Reporte I Semestre 2022.csv
2022-06-30,LIMA,LIMA,SAN ISIDRO,PVM - SAN ISIDRO,OPERATIVO,08:45 a 16:45,Javier Prado Este  N° 990,3. Reporte I Semestre 2022.csv
2022-06-30,LIMA,LIMA,YAUYOS,AG OCROS,OPERATIVO,08:45 a 16:45,Local Municipal Plaza de Armas,3. Reporte I Semestre 2022.csv
2022-06-30,LIMA,LIMA,SAN ISIDRO,AG EREP SAN ISIDRO,OPERATIVO,08:45 a 16:45,Javier Prado Este N° 990,3. Reporte I Semestre 2022.csv
2021-12-31,PIURA,SULLANA,SULLANA,DE APOYO II-SULLANA,OPERATIVO,08:15 - 13:45,Santa Rosa S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PIURA,PIURA,TAMBOGRANDE,ORA CENTRO DE SALUD  MATERNO INFANTIL - TAMBO GRANDE  -CARLOS SCHAEFER SEMINARIO,OPERATIVO,08:15 - 13:45,"AAHH. Froilan Alama, Zona Industrial",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CAJAMARCA,CUTERVO,CUTERVO,HOSPITAL SANTA MARIA DE CUTERVO,OPERATIVO,08:15 - 13:45,Ica S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LAMBAYEQUE,OLMOS,OLMOS,OLMOS,CIERRE TEMPORAL,08:15 - 13:45,Av. A. b. Leguia/Calle Alfonso Ugarte,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PIURA,PIURA,PIURA,MAC PIURA,OPERATIVO,Lun a Vie 08:00 - 16:45  Sab 08:00 - 13:45,Sanchez Cerro con Wiesse Centro Comercial Real Plaza,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PIURA,Paita,Paita,ORA  HOSPITAL MERCEDES - PAITA,OPERATIVO,08:15 - 13:45,Zona Industrial Sector  II Mz H Lt 01,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,TUMBES,ZARUMILLA,ZARUMILLA,ZARUMILLA,OPERATIVO,08:15 - 13:45,El Ejercito Nº 105 - Interior Biblioteca Municipal,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,LA BANDA DE SHILCAYO,OPERATIVO,08:15 - 13:45,Yurimaguas N° 340,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,SAN MARTIN,SAN MARTIN,TARAPOTO,ORA TARAPOTO,CIERRE TEMPORAL,08:15 - 13:45,Ángel Delgado Morey Nº 503,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,SAN MARTIN,SAN MARTIN,TARAPOTO,ORA RIOJA,CIERRE TEMPORAL,08:15 - 13:45,Jr. Tupac Amaru S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,SAN MARTIN,SAN MARTIN,TARAPOTO,ORA SAN GEMA DE YURIMAGUAS,CIERRE TEMPORAL,08:15 - 13:45,Calle Huallaga S/N C-4,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,SAN MARTÍN,Moyobamba,Moyobamba,ORA HOSPITAL MOYOBAMBA,OPERATIVO,08:15 - 13:45,Jr. Grau  cdra. 4,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LA LIBERTAD,ASCOPE,PAIJAN,ORA CENTRO DE SALUD PAIJAN,OPERATIVO,08:15 - 13:45,Carretera Panamericana s/n,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LA LIBERTAD,TRUJILLO,TRUJILLO,ORA REGIONAL DOCENTE TRUJILLO,OPERATIVO,08:15 - 13:45,Av. Mansiche Nº 795,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CAJAMARCA,Hualgayoc,Bambamarca,ORA BAMBAMARCA  TITO VILLAR CABEZAS,OPERATIVO,08:15 - 13:45,Ricardo Palma Nº 689,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CAJAMARCA,CAJAMARCA,BAÑOS DEL INCA,ORA BAÑOS DEL INCA,OPERATIVO,08:15 - 13:45,Jr. Pachacutec N° 489,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CAJAMARCA,CAJABAMBA,CAJABAMBA,ORA NUESTRA SEÑORA DEL ROSARIO,OPERATIVO,08:15 - 13:45,Jr. La Torre N° 277,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LA LIBERTAD,CHEPEN,CHEPÉN,ORA DE APOYO CHEPEN,OPERATIVO,08:15 - 13:45,Av. 28 de Julio S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LA LIBERTAD,TRUJILLO,LA ESPERANZA,ORA DISTRITAL DE JERUSALEN,OPERATIVO,08:15 - 13:45,Pasaje 1 Barrio 33 Mz. 20 Lt. 02 Sector Jerusalem,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LA LIBERTAD,OTUZCO,OTUZCO,ORA ELPIDIO BEROVIDES PEREZ,OPERATIVO,08:15 - 13:45,Calle Progreso 385,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LA LIBERTAD,TRUJILLO,TRUJILLO,ORA HOSPITAL BELÉN DE TRUJILLO,OPERATIVO,08:15 - 13:45,Jr. Bolívar Nº 350,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,ORA CÉSAR VALLEJO MENDOZA,OPERATIVO,08:15 - 13:45,Jr. Mariscal Caceres 1145,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,SAN MARTÍN,Mariscal Caceres,Juanjui,ORA HOSPITAL JUANJUI,OPERATIVO,08:15 - 13:45,JR. ARICA N° 205,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LORETO,Datem del Marañón,Barranca,ORA SAN LORENZO,OPERATIVO,º,Barrio Huacachina - San Lorenzo,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,SANTA ROSA,OPERATIVO,08:15 - 13:45,Jr. Cajamarca Nª 171,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,ACOMAYO,ACOMAYO,PAP ACOMAYO,OPERATIVO PARCIAL,08:15 - 13:45,Plaza de Armas S/N - Palacio Municipal,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,ACOMAYO,POMACANCHI,PAP POMACANCHI,OPERATIVO PARCIAL,08:15 - 13:45,Plaza de Armas S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AREQUIPA,Arequipa,Cerro Colorado,CENTRO DE SALUD MARITZA CAMPOS DIAZ - ZAMACOLA,CIERRE TEMPORAL,08:15 - 13:45,Calle Yavari S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AREQUIPA,Arequipa,Arequipa,ORA HONORIO DELGADO ESPINOZA,OPERATIVO,08:15 - 13:45,Av. Daniel Alcides Carrion N° 505,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AREQUIPA,CAMANA,CAMANA,ORA HOSPITAL DE APOYO CAMANA,OPERATIVO,08:15 - 13:45,Av. Lima 550,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AREQUIPA,MARISCAL NIETO,MOQUEGUA,ORA HOSPITAL REGIONAL DE MOQUEGUA,OPERATIVO,08:15 - 13:45,Av. Simon Bolivar N° 505,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AREQUIPA,TACNA,TACNA,ORA HOSPITAL HIPOLITO UNANUE TACNA,OPERATIVO,08:15 - 13:45,Calle Blondell S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AREQUIPA,AREQUIPA,PAUCARPATA,MAC AREQUIPA,OPERATIVO,Lun a Vie 08:00 - 16:45  Sab 08:00 - 13:45,Calle Porongoche N°° 500,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AREQUIPA,Arequipa,Arequipa,ORA HOSPITAL III GOYENECHE,OPERATIVO,08:15 - 13:45,Av. Goyeneche N° 100,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,LA CONVENCION,SANTA ANA,QUILLABAMBA,OPERATIVO,08:15 - 13:45,Av. General Gamarra S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,CUSCO,SANTIAGO,HOSPITAL ANTONIO LORENA,OPERATIVO,08:15 - 13:45,Calle Carlos Ugarte S/N Urb. Primavera Cuartel Agustin Gamarra,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,CANCHIS,SICUANI,SICUANI,OPERATIVO,08:15 - 13:45,Av. Manuel Callo Zevallos Nª 519,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,CUSCO,CUSCO,HOSPITAL DE APOYO DEPARTAMENTAL CUSCO,OPERATIVO,08:15 - 13:45,Av. La Cultura S/N - Hospital Regional Cusco,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,VENTANILLA,OR VENTANILLA,OPERATIVO,08:45 - 16:45,Av. F Mz. M2 Lt. 01 GR B2 Proyecto Piloto Pachacutec,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,CALLAO,OR CALLAO,OPERATIVO,08:45 - 16:45,Av.Dos de Mayo N° 440 - 446,2. Reporte Enero_Diciembre_2021.csv
